0|340|422|0|0|0|3000|720|1280
1|340|422|0|0|0|3000|720|1280
0|173|780|0|0|0|5000|720|1280
1|173|780|0|0|0|5000|720|1280
0|340|422|0|0|0|7000|720|1280
1|340|422|0|0|0|7000|720|1280
0|438|1122|0|0|0|9000|720|1280
1|438|1122|0|0|0|9000|720|1280
0|362|355|0|0|0|12000|720|1280
1|362|355|0|0|0|12000|720|1280
0|438|1122|0|0|0|14500|720|1280
1|438|1122|0|0|0|14500|720|1280
0|362|704|0|0|0|16000|720|1280
1|362|704|0|0|0|16000|720|1280
0|362|704|0|0|0|17000|720|1280
1|362|704|0|0|0|17000|720|1280
0|362|704|0|0|0|18000|720|1280
1|362|704|0|0|0|18000|720|1280
0|362|704|0|0|0|19000|720|1280
1|362|704|0|0|0|19000|720|1280
0|362|704|0|0|0|20000|720|1280
1|362|704|0|0|0|20000|720|1280
0|362|704|0|0|0|21000|720|1280
1|362|704|0|0|0|21000|720|1280
0|362|704|0|0|0|22000|720|1280
1|362|704|0|0|0|22000|720|1280
0|362|704|0|0|0|23000|720|1280
1|362|704|0|0|0|23000|720|1280
0|362|704|0|0|0|24000|720|1280
1|362|704|0|0|0|24000|720|1280
0|362|704|0|0|0|25000|720|1280
1|362|704|0|0|0|25000|720|1280
0|362|704|0|0|0|28000|720|1280
1|362|704|0|0|0|28000|720|1280
0|362|704|0|0|0|31000|720|1280
1|362|704|0|0|0|31000|720|1280
0|362|704|0|0|0|33000|720|1280
1|362|704|0|0|0|33000|720|1280
0|362|704|0|0|0|37000|720|1280
1|362|704|0|0|0|37000|720|1280
0|362|704|0|0|0|40000|720|1280
1|362|704|0|0|0|40000|720|1280
0|362|704|0|0|0|44000|720|1280
1|362|704|0|0|0|44000|720|1280
0|362|704|0|0|0|50000|720|1280
1|362|704|0|0|0|50000|720|1280
0|362|704|0|0|0|60000|720|1280
1|362|704|0|0|0|60000|720|1280
0|55|1243|0|0|0|70894|720|1280
1|55|1243|0|0|0|70896|720|1280
0|660|124|0|0|0|71463|720|1280
1|660|124|0|0|0|71465|720|1280
0|55|1243|0|0|0|71879|720|1280
1|55|1243|0|0|0|71881|720|1280
0|660|124|0|0|0|72448|720|1280
1|660|124|0|0|0|72450|720|1280
0|55|1243|0|0|0|72864|720|1280
1|55|1243|0|0|0|72866|720|1280
0|660|124|0|0|0|73433|720|1280
1|660|124|0|0|0|73435|720|1280
0|55|1243|0|0|0|73849|720|1280
1|55|1243|0|0|0|73850|720|1280
0|660|124|0|0|0|74418|720|1280
1|660|124|0|0|0|74421|720|1280
0|55|1243|0|0|0|74835|720|1280
1|55|1243|0|0|0|74836|720|1280
0|660|124|0|0|0|75404|720|1280
1|660|124|0|0|0|75406|720|1280
0|55|1243|0|0|0|75819|720|1280
1|55|1243|0|0|0|75822|720|1280
0|660|124|0|0|0|76388|720|1280
1|660|124|0|0|0|76391|720|1280
0|55|1243|0|0|0|76804|720|1280
1|55|1243|0|0|0|76806|720|1280
0|660|124|0|0|0|77374|720|1280
1|660|124|0|0|0|77374|720|1280
0|55|1243|0|0|0|77788|720|1280
1|55|1243|0|0|0|77788|720|1280
0|660|124|0|0|0|78357|720|1280
1|660|124|0|0|0|78357|720|1280
0|55|1243|0|0|0|78771|720|1280
1|55|1243|0|0|0|78773|720|1280
0|660|124|0|0|0|79340|720|1280
1|660|124|0|0|0|79342|720|1280
0|55|1243|0|0|0|79756|720|1280
1|55|1243|0|0|0|79758|720|1280
0|660|124|0|0|0|80325|720|1280
1|660|124|0|0|0|80327|720|1280
0|55|1243|0|0|0|80741|720|1280
1|55|1243|0|0|0|80741|720|1280
0|660|124|0|0|0|81310|720|1280
1|660|124|0|0|0|81310|720|1280
0|55|1243|0|0|0|81724|720|1280
1|55|1243|0|0|0|81726|720|1280
0|660|124|0|0|0|82294|720|1280
1|660|124|0|0|0|82296|720|1280
0|55|1243|0|0|0|82710|720|1280
1|55|1243|0|0|0|82712|720|1280
0|660|124|0|0|0|83279|720|1280
1|660|124|0|0|0|83282|720|1280
0|55|1243|0|0|0|83695|720|1280
1|55|1243|0|0|0|83698|720|1280
0|660|124|0|0|0|84264|720|1280
1|660|124|0|0|0|84266|720|1280
0|55|1243|0|0|0|84680|720|1280
1|55|1243|0|0|0|84680|720|1280
0|660|124|0|0|0|85248|720|1280
1|660|124|0|0|0|85250|720|1280
0|55|1243|0|0|0|85663|720|1280
1|55|1243|0|0|0|85665|720|1280
0|660|124|0|0|0|86233|720|1280
1|660|124|0|0|0|86233|720|1280
0|55|1243|0|0|0|86647|720|1280
1|55|1243|0|0|0|86647|720|1280
0|660|124|0|0|0|87215|720|1280
1|660|124|0|0|0|87217|720|1280
0|55|1243|0|0|0|87631|720|1280
1|55|1243|0|0|0|87633|720|1280
0|660|124|0|0|0|88200|720|1280
1|660|124|0|0|0|88203|720|1280
0|55|1243|0|0|0|88618|720|1280
1|55|1243|0|0|0|88618|720|1280
0|660|124|0|0|0|89186|720|1280
1|660|124|0|0|0|89188|720|1280
0|55|1243|0|0|0|89602|720|1280
1|55|1243|0|0|0|89604|720|1280
0|660|124|0|0|0|90171|720|1280
1|660|124|0|0|0|90173|720|1280
0|55|1243|0|0|0|90587|720|1280
1|55|1243|0|0|0|90587|720|1280
0|660|124|0|0|0|91156|720|1280
1|660|124|0|0|0|91156|720|1280
0|55|1243|0|0|0|91570|720|1280
1|55|1243|0|0|0|91571|720|1280
0|660|124|0|0|0|92139|720|1280
1|660|124|0|0|0|92141|720|1280
0|55|1243|0|0|0|92554|720|1280
1|55|1243|0|0|0|92556|720|1280
0|660|124|0|0|0|93124|720|1280
1|660|124|0|0|0|93124|720|1280
0|55|1243|0|0|0|93538|720|1280
1|55|1243|0|0|0|93540|720|1280
0|660|124|0|0|0|94107|720|1280
1|660|124|0|0|0|94108|720|1280
0|55|1243|0|0|0|94522|720|1280
1|55|1243|0|0|0|94524|720|1280
0|660|124|0|0|0|95091|720|1280
1|660|124|0|0|0|95093|720|1280
0|55|1243|0|0|0|95507|720|1280
1|55|1243|0|0|0|95508|720|1280
0|660|124|0|0|0|96076|720|1280
1|660|124|0|0|0|96078|720|1280
0|55|1243|0|0|0|96492|720|1280
1|55|1243|0|0|0|96494|720|1280
0|660|124|0|0|0|97062|720|1280
1|660|124|0|0|0|97062|720|1280
0|55|1243|0|0|0|97476|720|1280
1|55|1243|0|0|0|97476|720|1280
0|660|124|0|0|0|98044|720|1280
1|660|124|0|0|0|98047|720|1280
0|55|1243|0|0|0|98461|720|1280
1|55|1243|0|0|0|98463|720|1280
0|660|124|0|0|0|99030|720|1280
1|660|124|0|0|0|99032|720|1280
0|55|1243|0|0|0|99446|720|1280
1|55|1243|0|0|0|99449|720|1280
