0|14|346|0|0|0|1500|720|1280
1|14|346|0|0|0|1500|720|1280
0|695|910|0|0|0|3500|720|1280
1|695|910|0|0|0|3500|720|1280
0|695|910|0|0|0|3510|720|1280
1|695|910|0|0|0|3510|720|1280
0|14|346|0|0|0|5000|720|1280
1|14|346|0|0|0|5000|720|1280
0|460|1099|0|0|0|7000|720|1280
1|460|1099|0|0|0|7000|720|1280
0|460|1099|0|0|0|9000|720|1280
1|460|1099|0|0|0|9000|720|1280
0|70|1140|0|0|0|10000|720|1280
1|70|1140|0|0|0|10000|720|1280
0|70|1140|0|0|0|10100|720|1280
1|70|1140|0|0|0|10100|720|1280
0|70|1140|0|0|0|10200|720|1280
1|70|1140|0|0|0|10200|720|1280
0|70|1140|0|0|0|10300|720|1280
1|70|1140|0|0|0|10300|720|1280
0|70|1140|0|0|0|10400|720|1280
1|70|1140|0|0|0|10400|720|1280
0|70|1140|0|0|0|10500|720|1280
1|70|1140|0|0|0|10500|720|1280
0|70|1140|0|0|0|10600|720|1280
1|70|1140|0|0|0|10600|720|1280
0|70|1140|0|0|0|10700|720|1280
1|70|1140|0|0|0|10700|720|1280
0|70|1140|0|0|0|10800|720|1280
1|70|1140|0|0|0|10800|720|1280
0|70|1140|0|0|0|10900|720|1280
1|70|1140|0|0|0|10900|720|1280
0|70|1140|0|0|0|11000|720|1280
1|70|1140|0|0|0|11000|720|1280
0|70|1140|0|0|0|11200|720|1280
1|70|1140|0|0|0|11200|720|1280
0|70|1140|0|0|0|11400|720|1280
1|70|1140|0|0|0|11400|720|1280
0|70|1140|0|0|0|11800|720|1280
1|70|1140|0|0|0|11800|720|1280
0|70|1140|0|0|0|12000|720|1280
1|70|1140|0|0|0|12000|720|1280
0|70|1140|0|0|0|12400|720|1280
1|70|1140|0|0|0|12400|720|1280
0|70|1140|0|0|0|12800|720|1280
1|70|1140|0|0|0|12800|720|1280
0|70|1140|0|0|0|13000|720|1280
1|70|1140|0|0|0|13000|720|1280
0|70|1140|0|0|0|13200|720|1280
1|70|1140|0|0|0|13200|720|1280
0|70|1140|0|0|0|13600|720|1280
1|70|1140|0|0|0|13600|720|1280
0|70|1140|0|0|0|13800|720|1280
1|70|1140|0|0|0|13800|720|1280
0|70|1140|0|0|0|14200|720|1280
1|70|1140|0|0|0|14200|720|1280
0|70|1140|0|0|0|14600|720|1280
1|70|1140|0|0|0|14600|720|1280
0|70|1140|0|0|0|15000|720|1280
1|70|1140|0|0|0|15000|720|1280
0|70|1140|0|0|0|15300|720|1280
1|70|1140|0|0|0|15300|720|1280
0|70|1140|0|0|0|15600|720|1280
1|70|1140|0|0|0|15600|720|1280
0|70|1140|0|0|0|16000|720|1280
1|70|1140|0|0|0|16000|720|1280
0|70|1140|0|0|0|16200|720|1280
1|70|1140|0|0|0|16200|720|1280
0|70|1140|0|0|0|16400|720|1280
1|70|1140|0|0|0|16400|720|1280
0|70|1140|0|0|0|16600|720|1280
1|70|1140|0|0|0|16600|720|1280
0|70|1140|0|0|0|16800|720|1280
1|70|1140|0|0|0|16800|720|1280
0|70|1140|0|0|0|17000|720|1280
1|70|1140|0|0|0|17000|720|1280
0|70|1140|0|0|0|17200|720|1280
1|70|1140|0|0|0|17200|720|1280
0|70|1140|0|0|0|17400|720|1280
1|70|1140|0|0|0|17400|720|1280
0|70|1140|0|0|0|17600|720|1280
1|70|1140|0|0|0|17600|720|1280
0|70|1140|0|0|0|17800|720|1280
1|70|1140|0|0|0|17800|720|1280
0|70|1140|0|0|0|18000|720|1280
1|70|1140|0|0|0|18000|720|1280
0|70|1140|0|0|0|18200|720|1280
1|70|1140|0|0|0|18200|720|1280
0|70|1140|0|0|0|18400|720|1280
1|70|1140|0|0|0|18400|720|1280
0|70|1140|0|0|0|18600|720|1280
1|70|1140|0|0|0|18600|720|1280
0|70|1140|0|0|0|18800|720|1280
1|70|1140|0|0|0|18800|720|1280
0|70|1140|0|0|0|19000|720|1280
1|70|1140|0|0|0|19000|720|1280
0|690|1066|0|0|0|19200|720|1280
1|690|1066|0|0|0|19200|720|1280
0|513|238|0|0|0|19400|720|1280
1|513|238|0|0|0|19400|720|1280
0|513|238|0|0|0|19800|720|1280
1|513|238|0|0|0|19800|720|1280
0|513|238|0|0|0|21000|720|1280
1|513|238|0|0|0|21000|720|1280
1|513|238|0|0|0|21000|720|1280
0|513|238|0|0|0|22000|720|1280
1|513|238|0|0|0|22000|720|1280
1|513|238|0|0|0|22000|720|1280
